MOP,language,text,length,rating_list,mean_rating,text_clean,mean_check,unigram_logprob,bigram_logprob,trigram_logprob,bigram_slor,trigram_slor,unigram_avg_logprob,bigram_avg_logprob,trigram_avg_logprob
MOP2,en,Only there was nowhere else she could go .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,only there was nowhere else she could go .,4.0,-27.5023,-23.4809,-24.2742,4.021400000000003,3.2281000000000013,-3.4377875,-2.9351125,-3.034275
MOP2,en,"Though his features looked as if they'd been carved from stone , in the depths of his gaze something stirred .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"though his features looked as if they'd been carved from stone , in the depths of his gaze something stirred .",4.0,-61.6865,-54.8406,-53.5605,6.8459,8.126000000000005,-3.2466578947368423,-2.8863473684210526,-2.818973684210526
MOP2,en,"On both topics , however , the status quo has changed radically compared to 1979 .",13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"on both topics , however , the status quo has changed radically compared to 1979 .",4.0,-44.1006,-31.571,-30.9267,12.529599999999999,13.1739,-3.392353846153846,-2.4285384615384618,-2.378976923076923
MOP2,en,These percentages were not uniform across the country : local specialities dictated what was available .,14,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.78571428571,these percentages were not uniform across the country : local specialities dictated what was available .,3.7857142857142856,-49.4016,-45.3672,-44.0931,4.034400000000005,5.308500000000002,-3.5286857142857144,-3.2405142857142857,-3.149507142857143
MOP2,en,"‘ I can't hear anything , ’ said the chaplain angrily .",8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ i can't hear anything , ’ said the chaplain angrily .",4.0,-34.1559,-34.77,-34.8442,-0.6141000000000005,-0.6882999999999981,-4.2694875,-4.34625,-4.355525
MOP2,en,‘ We may never know the exact number of deaths .,9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,‘ we may never know the exact number of deaths .,4.0,-31.3912,-25.713,-26.239,5.6782,5.152200000000001,-3.4879111111111114,-2.857,-2.9154444444444447
MOP2,en,These were rejected on April 17 and 18 respectively .,9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,these were rejected on april 17 and 18 respectively .,4.0,-36.2847,-35.0412,-34.9918,1.2434999999999974,1.292900000000003,-4.031633333333334,-3.893466666666667,-3.8879777777777775
MOP2,en,"Women , Art and Society is a synthesis of work that has been progressing for twenty years about women and the visual arts .",22,"[1, 4, 4, 1, 4, 4, 4, 1, 4, 1, 1, 4]",2.75,"women , art and society is a synthesis of work that has been progressing for twenty years about women and the visual arts .",2.75,-66.2397,-63.157,-63.3909,3.0827000000000027,2.848799999999997,-3.0108954545454547,-2.870772727272727,-2.8814045454545454
MOP2,en,At his own expense he established no less than twenty-two charity schools in Pembrokeshire alone .,15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,at his own expense he established no less than twenty-two charity schools in pembrokeshire alone .,4.0,-50.6883,-42.9749,-42.3329,7.7134,8.355399999999996,-3.3792199999999997,-2.864993333333333,-2.8221933333333333
MOP2,en,Soil deformation during a quake could bend pipelines as though they were strands of copper wire .,16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,soil deformation during a quake could bend pipelines as though they were strands of copper wire .,4.0,-52.8578,-45.8221,-46.0899,7.0356999999999985,6.767899999999997,-3.3036125,-2.86388125,-2.88061875
MOP2,en,Within a few days of his election he already knew that the way to realize this ‘ new Pentecost ’ was an Ecumenical Council .,22,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.78571428571,within a few days of his election he already knew that the way to realize this ‘ new pentecost ’ was an ecumenical council .,3.7857142857142856,-60.8627,-49.9655,-50.1252,10.897199999999998,10.737499999999997,-2.7664863636363637,-2.271159090909091,-2.2784181818181817
MOP2,en,To follow Jesus as his disciples means that we too face opposition to living like him .,16,"[4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4]",3.53846153846,to follow jesus as his disciples means that we too face opposition to living like him .,3.5384615384615383,-49.0828,-43.5797,-43.0218,5.503099999999996,6.061,-3.067675,-2.72373125,-2.6888625
MOP2,en,His wheels ran into the wet turf and the whole machine crumpled and fell to its knees like an animal shot in the chest .,24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,his wheels ran into the wet turf and the whole machine crumpled and fell to its knees like an animal shot in the chest .,4.0,-79.63,-70.5306,-70.2855,9.099399999999989,9.344499999999996,-3.3179166666666666,-2.938775,-2.9285625
MOP2,en,"Jenna stopped and faced him angrily , but before she could speak he tilted her face with a strong brown hand .",20,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"jenna stopped and faced him angrily , but before she could speak he tilted her face with a strong brown hand .",4.0,-64.0421,-57.9156,-57.5248,6.126500000000007,6.517300000000006,-3.2021050000000004,-2.89578,-2.87624
MOP2,en,Next day one of 252 Squadron's newly-arrived Beaufighters ( T3237 ) was mistaken for a Ju88 while on a local flight .,19,"[1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 1, 4]",3.0,next day one of 252 squadron's newly-arrived beaufighters ( t3237 ) was mistaken for a ju88 while on a local flight .,3.0,-45.4895,-40.1664,-40.9742,5.323099999999997,4.515299999999996,-2.3941842105263156,-2.1140210526315792,-2.1565368421052633
MOP2,en,"Carrington watched the sea for the first two hours , enchanted by the Scandinavian night , then went to sleep .",18,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"carrington watched the sea for the first two hours , enchanted by the scandinavian night , then went to sleep .",4.0,-51.4855,-39.7343,-38.5934,11.751200000000004,12.8921,-2.8603055555555557,-2.207461111111111,-2.144077777777778
MOP2,en,It was originally recorded as a cot death and there was no inquest but there will now be an inquest .,20,"[4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.57142857143,it was originally recorded as a cot death and there was no inquest but there will now be an inquest .,3.571428571428572,-60.7468,-51.8011,-51.9518,8.945700000000002,8.795000000000002,-3.03734,-2.590055,-2.59759
MOP2,en,"The pictorial composition of your shots is one of those areas where rules have grown up which , though seemingly arbitrary , actually work well in practice .",25,"[4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 1, 1, 1]",2.84615384615,"the pictorial composition of your shots is one of those areas where rules have grown up which , though seemingly arbitrary , actually work well in practice .",2.8461538461538463,-85.8204,-80.6178,-78.3812,5.202600000000004,7.4392,-3.4328160000000003,-3.2247120000000002,-3.1352480000000003
MOP2,en,It was a far cry from the golden court of the City of the Horizon . ’,15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,it was a far cry from the golden court of the city of the horizon . ’,4.0,-43.3511,-34.7554,-33.9264,8.5957,9.424700000000001,-2.8900733333333335,-2.3170266666666666,-2.26176
MOP2,en,"‘ Political in the sense that if I threw this glass of water over you in an interview , that would be a political act .",23,"[4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.5,"‘ political in the sense that if i threw this glass of water over you in an interview , that would be a political act .",3.5,-70.4764,-66.0973,-63.2891,4.379099999999994,7.1873000000000005,-3.064191304347826,-2.8737956521739134,-2.7517
MOP2,en,"‘ So you're going solo now , ’ said the victim , fumbling for her smokes again .",13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ so you're going solo now , ’ said the victim , fumbling for her smokes again .",4.0,-50.7454,-49.2127,-49.9079,1.5326999999999984,0.8374999999999986,-3.9034923076923076,-3.7855923076923075,-3.8390692307692307
MOP2,en,Here are ten assorted uses for this book ;,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.8,here are ten assorted uses for this book ;,3.8,-31.7897,-30.5803,-34.8144,1.2093999999999987,-3.0246999999999993,-3.9737125,-3.8225375,-4.3518
MOP2,en,"‘ Still in deep , old Michael , I should imagine .",8,"[4, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 1, 4]",1.92307692308,"‘ still in deep , old michael , i should imagine .",1.9230769230769231,-29.2871,-31.7841,-31.7255,-2.497,-2.4384000000000015,-3.6608875,-3.9730125,-3.9656875
MOP2,en,"One sports injury on the increase is sportsman's , or Gilmore's groin which occurs when tendons in the groin tear due to excessive stretching and twisting .",25,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.5,"one sports injury on the increase is sportsman's , or gilmore's groin which occurs when tendons in the groin tear due to excessive stretching and twisting .",3.5,-80.4099,-76.1546,-76.6049,4.255299999999991,3.8049999999999926,-3.2163959999999996,-3.0461840000000002,-3.064196
MOP2,en,"The main difference between sections 18 and 20 lies in the fault element , and it is a considerable difference .",19,"[4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8125,"the main difference between sections 18 and 20 lies in the fault element , and it is a considerable difference .",3.8125,-60.6772,-54.8104,-54.8476,5.866799999999998,5.829599999999999,-3.1935368421052632,-2.884757894736842,-2.8867157894736843
MOP2,en,"Ideal for a small flat , the washer/dryer is as sophisticated as the one in the main house's utility room .",19,"[4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4]",3.45454545455,"ideal for a small flat , the washer/dryer is as sophisticated as the one in the main house's utility room .",3.4545454545454546,-46.1195,-43.6695,-44.6338,2.450000000000003,1.4857000000000014,-2.427342105263158,-2.298394736842105,-2.3491473684210527
MOP2,en,Robbie saw now that he was a clergyman .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,robbie saw now that he was a clergyman .,4.0,-22.5784,-18.2094,-18.2931,4.369,4.285299999999999,-2.8223,-2.276175,-2.2866375
MOP2,en,"The deputy chairman of the council of ministers , Boris Shcherbina , forbade evacuation of the countryside around Chernobyl until a government commission had arrived from Moscow .",25,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"the deputy chairman of the council of ministers , boris shcherbina , forbade evacuation of the countryside around chernobyl until a government commission had arrived from moscow .",4.0,-69.1626,-63.3849,-62.9419,5.777699999999996,6.220700000000001,-2.766504,-2.535396,-2.517676
MOP2,en,"The weekend was associated with an increase in volatility , in accordance with expectations .",13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"the weekend was associated with an increase in volatility , in accordance with expectations .",4.0,-37.9714,-29.3497,-28.9607,8.621700000000004,9.010700000000003,-2.920876923076923,-2.2576692307692308,-2.227746153846154
MOP2,en,All she had to do was get a good night's sleep .,11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.78571428571,all she had to do was get a good night's sleep .,3.7857142857142856,-34.3615,-29.2669,-28.4838,5.0946,5.877700000000001,-3.123772727272727,-2.6606272727272726,-2.5894363636363633
MOP2,en,A TOWN farm is ploughing ahead with fundraising schemes to help handicapped people and plans to roof in a riding area for the disabled .,24,"[4, 4, 1, 4, 1, 4, 1, 4, 4, 1, 1, 4, 1, 4, 4]",2.8,a town farm is ploughing ahead with fundraising schemes to help handicapped people and plans to roof in a riding area for the disabled .,2.8,-72.7666,-70.5434,-70.2307,2.2231999999999914,2.535899999999998,-3.0319416666666665,-2.9393083333333334,-2.9262791666666668
MOP2,en,"‘ All credit to Gavin gave me the ball in the end , with a little persuasion .",15,"[4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1]",1.6,"‘ all credit to gavin gave me the ball in the end , with a little persuasion .",1.6,-42.4368,-37.4434,-37.5707,4.993400000000001,4.866099999999996,-2.82912,-2.4962266666666664,-2.5047133333333336
MOP2,en,The first drafts of The Prelude were written in Germany during the winter of 1798–9 .,15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,the first drafts of the prelude were written in germany during the winter of 1798–9 .,4.0,-40.0235,-34.8576,-34.3142,5.165900000000001,5.709299999999999,-2.6682333333333332,-2.3238399999999997,-2.2876133333333333
MOP2,en,Soldiers will no longer be given free cigarettes .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,soldiers will no longer be given free cigarettes .,4.0,-30.9693,-25.0161,-25.6069,5.953199999999999,5.362400000000001,-3.8711625,-3.1270125,-3.2008625
MOP2,en,They came to the kind of unspoken understanding real twins enjoy .,11,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4]",3.7,they came to the kind of unspoken understanding real twins enjoy .,3.7,-39.6574,-35.1735,-35.2824,4.4839000000000055,4.375,-3.605218181818182,-3.1975909090909087,-3.207490909090909
MOP2,en,"‘ Harbury's the crime man , ’ said a voice , ‘ what's his opinion ? ’",10,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 4]",3.2,"‘ harbury's the crime man , ’ said a voice , ‘ what's his opinion ? ’",3.2,-34.327,-35.8914,-35.7325,-1.5643999999999991,-1.4055000000000035,-3.4326999999999996,-3.5891399999999996,-3.5732500000000003
MOP2,en,Dustin's neat Beatle cut is slightly tousled and there is a close-up of a mole on his right shoulder .,19,"[4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4]",3.53846153846,dustin's neat beatle cut is slightly tousled and there is a close-up of a mole on his right shoulder .,3.5384615384615383,-52.4265,-43.9559,-43.7323,8.470599999999997,8.694199999999995,-2.7592894736842104,-2.3134684210526317,-2.3017000000000003
MOP2,en,"By the late 1940s there was a wider range of prepackaged grocery lines available , and improvements had been made in the quality of packaging .",24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"by the late 1940s there was a wider range of prepackaged grocery lines available , and improvements had been made in the quality of packaging .",4.0,-72.1255,-62.5871,-63.8122,9.538400000000003,8.313300000000005,-3.0052291666666666,-2.6077958333333333,-2.6588416666666665
MOP2,en,"After the starkly factual ‘ Headpiece filled with straw ’ comes that most absurdly poetic word of all , indicating the speaker's weakness .",20,"[1, 4, 4, 1, 4, 1, 4, 1, 4, 1, 1, 4, 1, 1]",2.28571428571,"after the starkly factual ‘ headpiece filled with straw ’ comes that most absurdly poetic word of all , indicating the speaker's weakness .",2.2857142857142856,-63.8412,-60.7455,-60.6352,3.095700000000001,3.206000000000003,-3.19206,-3.037275,-3.03176
MOP2,en,‘ I thought it was some weirdo and when I asked who was calling the voice yelled : ‘ It's me ! ’,18,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,‘ i thought it was some weirdo and when i asked who was calling the voice yelled : ‘ it's me ! ’,4.0,-61.9664,-58.6068,-59.3355,3.3596000000000004,2.630899999999997,-3.4425777777777777,-3.255933333333333,-3.296416666666667
MOP2,en,"‘ I shouldn't , ’ the attendant said , but then smiled broadly .",9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ i shouldn't , ’ the attendant said , but then smiled broadly .",4.0,-37.8394,-38.4233,-39.1853,-0.5838999999999999,-1.3459000000000003,-4.204377777777777,-4.269255555555556,-4.353922222222222
MOP2,en,"‘ Well , it's not a bad idea , is it ?",8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ well , it's not a bad idea , is it ?",4.0,-27.3469,-26.3337,-26.8403,1.0132000000000012,0.5066000000000024,-3.4183625,-3.2917125,-3.3550375
MOP2,en,"The beauty of glass , he wrote , is this , that the surface does not have to be covered .",17,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1]",3.53846153846,"the beauty of glass , he wrote , is this , that the surface does not have to be covered .",3.5384615384615383,-49.3472,-40.7202,-40.802,8.627000000000002,8.545200000000001,-2.9027764705882353,-2.395305882352941,-2.4001176470588237
MOP2,en,The Cougar mould was last used about 8 years ago and is past its best ; he suggests the Mirage is similar to the Cougar .,24,"[4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4]",3.53846153846,the cougar mould was last used about 8 years ago and is past its best ; he suggests the mirage is similar to the cougar .,3.5384615384615383,-60.1861,-61.8735,-60.9385,-1.6873999999999967,-0.7523999999999944,-2.507754166666667,-2.5780625,-2.5391041666666667
MOP2,en,"‘ I'd better have a word , ’ said the Brigadier , withdrawing his head and opening the door .",15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ i'd better have a word , ’ said the brigadier , withdrawing his head and opening the door .",4.0,-47.0021,-44.1495,-45.3326,2.8525999999999954,1.6694999999999993,-3.1334733333333333,-2.9433000000000002,-3.0221733333333334
MOP2,en,Some slogans and ideas from the ‘ Democracy Wall Movement ’ of 1978–79 received another brief hearing during these days .,18,"[4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,some slogans and ideas from the ‘ democracy wall movement ’ of 1978–79 received another brief hearing during these days .,3.7857142857142856,-60.4288,-55.5706,-55.2194,4.858200000000004,5.209400000000002,-3.357155555555556,-3.0872555555555556,-3.0677444444444446
MOP2,en,"The Metropolitan Police settled in the High Court the damages claim of cameraman Mr Anthony Walsh , whose spine was injured during the Wapping dispute .",24,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.76923076923,"the metropolitan police settled in the high court the damages claim of cameraman mr anthony walsh , whose spine was injured during the wapping dispute .",3.769230769230769,-58.962,-57.2725,-57.1979,1.6895000000000024,1.7641000000000062,-2.45675,-2.3863541666666666,-2.383245833333333
MOP2,en,"‘ If I get another couple of shillings out of it , haven't I earned them ?",14,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ if i get another couple of shillings out of it , haven't i earned them ?",4.0,-52.9494,-51.9803,-51.3068,0.9690999999999974,1.6425999999999945,-3.7821,-3.7128785714285715,-3.6647714285714286
MOP2,en,‘ We have a tail already locked on to Tweed .,9,"[4, 1, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1]",3.07692307692,‘ we have a tail already locked on to tweed .,3.076923076923077,-32.2785,-29.0977,-29.4196,3.1808000000000014,2.858900000000002,-3.5865,-3.233077777777778,-3.2688444444444444
MOP2,en,"He turned , stiff and cold , to see an anxious young man , blond cropped hair , worried eyes and pock-marked face .",19,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 1, 4]",3.35714285714,"he turned , stiff and cold , to see an anxious young man , blond cropped hair , worried eyes and pock-marked face .",3.357142857142857,-65.6802,-63.513,-64.1131,2.167200000000001,1.5670999999999964,-3.4568526315789474,-3.3427894736842103,-3.3743736842105263
MOP2,en,A durable well constructed store is therefore indicated .,8,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4]",3.30769230769,a durable well constructed store is therefore indicated .,3.3076923076923075,-31.4003,-30.6714,-30.1996,0.728900000000003,1.2007000000000012,-3.9250375,-3.833925,-3.77495
MOP2,en,"Fill gaps , identify queries and note points for immediate follow up .",11,"[1, 4, 4, 4, 1, 4, 1, 4, 4, 1, 4, 4, 4, 1]",2.92857142857,"fill gaps , identify queries and note points for immediate follow up .",2.9285714285714284,-41.5496,-43.9869,-43.5696,-2.4373000000000005,-2.020000000000003,-3.7772363636363635,-3.998809090909091,-3.9608727272727275
MOP2,en,And he blows the smoke back into my mouth .,9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,and he blows the smoke back into my mouth .,4.0,-30.2544,-27.2049,-27.5776,3.049500000000002,2.6768,-3.3616,-3.0227666666666666,-3.0641777777777777
MOP2,en,"The genetic spray was described as a very exciting development by another of the team's scientists , Dr Julia Dorin .",19,"[4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4]",3.57142857143,"the genetic spray was described as a very exciting development by another of the team's scientists , dr julia dorin .",3.571428571428572,-48.0639,-44.638,-45.4785,3.4258999999999986,2.5854,-2.5296789473684207,-2.3493684210526316,-2.3936052631578946
MOP2,en,"The old Highways Yard in Rigby Road with its railway connection , seemed to offer an ideal site .",17,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.72727272727,"the old highways yard in rigby road with its railway connection , seemed to offer an ideal site .",3.727272727272727,-57.2467,-55.5917,-55.799,1.654999999999994,1.4476999999999975,-3.36745294117647,-3.2701000000000002,-3.2822941176470586
MOP2,en,"Jodami and Rushing Wild jumped the last together , and Jodami found the vital extra gear to edge away .",18,"[4, 1, 1, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4]",3.07692307692,"jodami and rushing wild jumped the last together , and jodami found the vital extra gear to edge away .",3.076923076923077,-56.2806,-55.6431,-55.4391,0.6375000000000028,0.8414999999999964,-3.1267,-3.091283333333333,-3.07995
MOP2,en,Is it possible to see private affluence co-existing with corporate poverty ?,11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,is it possible to see private affluence co-existing with corporate poverty ?,4.0,-37.665,-35.3413,-38.4458,2.3237000000000023,-0.7807999999999993,-3.424090909090909,-3.2128454545454543,-3.4950727272727273
MOP2,en,"One of Jay's drawled phrases , as she pubbed and clubbed and waded through hung-over mornings of coffee and endless cigarettes , was ‘ I'm a night-owl , honey . ’",25,"[4, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4]",3.30769230769,"one of jay's drawled phrases , as she pubbed and clubbed and waded through hung-over mornings of coffee and endless cigarettes , was ‘ i'm a night-owl , honey . ’",3.3076923076923075,-71.399,-67.7142,-67.7509,3.6847999999999956,3.6480999999999995,-2.85596,-2.708568,-2.710036
MOP2,en,Villagers fight to block sale of ancient common,8,"[1, 1, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 1, 4]",2.71428571429,villagers fight to block sale of ancient common,2.7142857142857144,-25.5903,-26.9033,-26.6172,-1.3130000000000024,-1.0269000000000013,-3.1987875,-3.3629125,-3.32715
MOP2,en,There are various ways in which a recovery can be obtained : —,11,"[4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4]",3.45454545455,there are various ways in which a recovery can be obtained : —,3.4545454545454546,-37.3319,-31.7308,-31.1438,5.601099999999999,6.188099999999999,-3.3938090909090906,-2.8846181818181815,-2.8312545454545455
MOP2,en,"‘ By the road , it seems a long way , but I need only to walk a kilometre across the fields beyond the farm .",22,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4]",3.78571428571,"‘ by the road , it seems a long way , but i need only to walk a kilometre across the fields beyond the farm .",3.7857142857142856,-66.096,-55.4214,-55.5749,10.674600000000005,10.521100000000004,-3.0043636363636366,-2.5191545454545454,-2.526131818181818
MOP2,en,And Notes from Underground is precisely such a fable of disembodied consciousness .,12,"[4, 1, 4, 4, 1, 4, 1, 4, 4, 4, 1]",2.90909090909,and notes from underground is precisely such a fable of disembodied consciousness .,2.909090909090909,-45.019,-42.277,-42.8885,2.7419999999999973,2.130499999999998,-3.751583333333333,-3.5230833333333336,-3.5740416666666666
MOP2,en,We got our film crew and sat Robin down in front of our rushes .,14,"[4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4]",3.35714285714,we got our film crew and sat robin down in front of our rushes .,3.357142857142857,-45.1821,-39.0651,-37.742,6.116999999999997,7.440100000000001,-3.227292857142857,-2.790364285714286,-2.6958571428571427
MOP2,en,"Conservative candidate Robert Goodwill , has written to Labour's Marjorie Mowlam asking her to clarify her personal position on the nuclear defence capability of the country .",25,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.78571428571,"conservative candidate robert goodwill , has written to labour's marjorie mowlam asking her to clarify her personal position on the nuclear defence capability of the country .",3.7857142857142856,-58.9195,-53.8956,-54.0373,5.023899999999998,4.882199999999997,-2.35678,-2.155824,-2.161492
MOP2,en,"The Arab masses , indignant at the western humiliation of Saddam Hussein , were expected to rise up against their pro-western leaders .",20,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"the arab masses , indignant at the western humiliation of saddam hussein , were expected to rise up against their pro-western leaders .",4.0,-54.1741,-49.4317,-49.6777,4.7424000000000035,4.496400000000001,-2.708705,-2.471585,-2.483885
MOP2,en,SOME of America's most powerful men are worried sick after the theft of an address book belonging to New York's most notorious madam .,23,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,some of america's most powerful men are worried sick after the theft of an address book belonging to new york's most notorious madam .,4.0,-74.5599,-66.7943,-66.5695,7.765599999999992,7.990399999999994,-3.2417347826086957,-2.9041,-2.894326086956522
MOP2,en,"Neil Cossons , the director of the Science Museum , is confident the old numbers can be restored .",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"neil cossons , the director of the science museum , is confident the old numbers can be restored .",4.0,-47.8202,-44.961,-44.7944,2.8592000000000013,3.0257999999999967,-2.9887625,-2.8100625,-2.79965
MOP2,en,"However , students taking resit examinations for exceptional reasons , such as an examination missed through illness , are usually allowed to count the full marks earned .",24,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.6,"however , students taking resit examinations for exceptional reasons , such as an examination missed through illness , are usually allowed to count the full marks earned .",3.6,-85.4334,-78.8002,-78.5575,6.633200000000002,6.8759000000000015,-3.5597250000000003,-3.283341666666667,-3.273229166666667
MOP2,en,"It would be a good exercise to compare this electrical system with the purely acoustic string telephone in Part 1 ( November , 1991 issue ) .",23,"[4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4]",3.4,"it would be a good exercise to compare this electrical system with the purely acoustic string telephone in part 1 ( november , 1991 issue ) .",3.4,-69.6552,-66.2679,-65.4884,3.387299999999996,4.166799999999995,-3.0284869565217387,-2.881213043478261,-2.8473217391304346
MOP2,en,AID TRIP GIVES PUPILS A LESSON IN THIRD WORLD POVERTY AND FEAR,12,"[4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 1, 4, 1, 4]",3.11764705882,aid trip gives pupils a lesson in third world poverty and fear,3.117647058823529,-44.4413,-46.1847,-45.5698,-1.7434000000000012,-1.1285000000000025,-3.7034416666666665,-3.848725,-3.7974833333333335
MOP2,en,"She noticed his fingers were trembling , and her anger faded , replaced instead by a wild and optimistic hope .",18,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"she noticed his fingers were trembling , and her anger faded , replaced instead by a wild and optimistic hope .",4.0,-62.45,-60.0781,-59.9548,2.3719000000000037,2.495200000000004,-3.4694444444444446,-3.3376722222222224,-3.3308222222222224
MOP2,en,"In the jargon of quantum mechanics , this choice of behaviour is called the statistics obeyed by the particle .",18,"[4, 4, 1, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1]",3.29411764706,"in the jargon of quantum mechanics , this choice of behaviour is called the statistics obeyed by the particle .",3.294117647058824,-60.6112,-59.6769,-59.411,0.9342999999999932,1.2001999999999953,-3.3672888888888886,-3.3153833333333336,-3.3006111111111114
