word,frequency,length,probability,information_content
lessing,2,7,3.0825285365079266e-06,18.307454318884897
hugo,4,4,6.165057073015853e-06,17.307454318884897
encloses,1,8,1.5412642682539633e-06,19.307454318884897
elizabethan,5,11,7.706321341269817e-06,16.985526223997535
overreaches,1,11,1.5412642682539633e-06,19.307454318884897
aeschylus,4,9,6.165057073015853e-06,17.307454318884897
sophocles,2,9,3.0825285365079266e-06,18.307454318884897
euripides,3,9,4.62379280476189e-06,17.722491818163743
severely,10,8,1.5412642682539634e-05,15.985526223997535
emphatic,1,8,1.5412642682539633e-06,19.307454318884897
intimations,1,11,1.5412642682539633e-06,19.307454318884897
disparity,1,9,1.5412642682539633e-06,19.307454318884897
antigone,1,8,1.5412642682539633e-06,19.307454318884897
romeo,3,5,4.62379280476189e-06,17.722491818163743
juliet,1,6,1.5412642682539633e-06,19.307454318884897
macbeth,6,7,9.24758560952378e-06,16.722491818163743
scion,1,5,1.5412642682539633e-06,19.307454318884897
atreus,2,6,3.0825285365079266e-06,18.307454318884897
elsinore,2,8,3.0825285365079266e-06,18.307454318884897
mycenae,2,7,3.0825285365079266e-06,18.307454318884897
orestes,2,7,3.0825285365079266e-06,18.307454318884897
resounds,1,8,1.5412642682539633e-06,19.307454318884897
quarry,7,6,1.0788849877777744e-05,16.500099396827295
apollo,2,6,3.0825285365079266e-06,18.307454318884897
sanctuary,2,9,3.0825285365079266e-06,18.307454318884897
lear,4,4,6.165057073015853e-06,17.307454318884897
chasm,1,5,1.5412642682539633e-06,19.307454318884897
athalie,2,7,3.0825285365079266e-06,18.307454318884897
voltaire,11,8,1.6953906950793596e-05,15.8480227002476
realness,1,8,1.5412642682539633e-06,19.307454318884897
descartes,2,9,3.0825285365079266e-06,18.307454318884897
discours,1,8,1.5412642682539633e-06,19.307454318884897
methode,1,7,1.5412642682539633e-06,19.307454318884897
principia,1,9,1.5412642682539633e-06,19.307454318884897
undreamt,1,8,1.5412642682539633e-06,19.307454318884897
horatio,1,7,1.5412642682539633e-06,19.307454318884897
encompassed,3,11,4.62379280476189e-06,17.722491818163743
transcend,1,9,1.5412642682539633e-06,19.307454318884897
entails,3,7,4.62379280476189e-06,17.722491818163743
furies,1,6,1.5412642682539633e-06,19.307454318884897
sphinx,1,6,1.5412642682539633e-06,19.307454318884897
shakespearean,6,13,9.24758560952378e-06,16.722491818163743
lengthen,1,8,1.5412642682539633e-06,19.307454318884897
entirety,5,8,7.706321341269817e-06,16.985526223997535
thunderclaps,1,12,1.5412642682539633e-06,19.307454318884897
colonus,1,7,1.5412642682539633e-06,19.307454318884897
storms,3,6,4.62379280476189e-06,17.722491818163743
flown,2,5,3.0825285365079266e-06,18.307454318884897
kite,1,4,1.5412642682539633e-06,19.307454318884897
precariously,2,12,3.0825285365079266e-06,18.307454318884897
damnation,3,9,4.62379280476189e-06,17.722491818163743
pacing,5,6,7.706321341269817e-06,16.985526223997535
sentinels,2,9,3.0825285365079266e-06,18.307454318884897
battlements,1,11,1.5412642682539633e-06,19.307454318884897
banishes,1,8,1.5412642682539633e-06,19.307454318884897
wanderers,1,9,1.5412642682539633e-06,19.307454318884897
repose,2,6,3.0825285365079266e-06,18.307454318884897
visitations,1,11,1.5412642682539633e-06,19.307454318884897
haunted,8,7,1.2330114146031706e-05,16.307454318884897
agamemnon,3,9,4.62379280476189e-06,17.722491818163743
tawdry,2,6,3.0825285365079266e-06,18.307454318884897
gaslights,1,9,1.5412642682539633e-06,19.307454318884897
melodrama,3,9,4.62379280476189e-06,17.722491818163743
roosters,1,8,1.5412642682539633e-06,19.307454318884897
purgatory,2,9,3.0825285365079266e-06,18.307454318884897
versailles,2,10,3.0825285365079266e-06,18.307454318884897
hierarchies,1,11,1.5412642682539633e-06,19.307454318884897
worldly,5,7,7.706321341269817e-06,16.985526223997535
centre,4,6,6.165057073015853e-06,17.307454318884897
spokes,2,6,3.0825285365079266e-06,18.307454318884897
presumes,1,8,1.5412642682539633e-06,19.307454318884897
dynastic,1,8,1.5412642682539633e-06,19.307454318884897
vaulting,3,8,4.62379280476189e-06,17.722491818163743
ascent,1,6,1.5412642682539633e-06,19.307454318884897
calamitous,1,10,1.5412642682539633e-06,19.307454318884897
alcibiades,1,10,1.5412642682539633e-06,19.307454318884897
essex,4,5,6.165057073015853e-06,17.307454318884897
creon,1,5,1.5412642682539633e-06,19.307454318884897
medea,1,5,1.5412642682539633e-06,19.307454318884897
polis,1,5,1.5412642682539633e-06,19.307454318884897
othello,1,7,1.5412642682539633e-06,19.307454318884897
engage,9,6,1.387137841428567e-05,16.137529317442585
fortunes,2,8,3.0825285365079266e-06,18.307454318884897
chamber,10,7,1.5412642682539634e-05,15.985526223997535
clashed,1,7,1.5412642682539633e-06,19.307454318884897
scaffold,4,8,6.165057073015853e-06,17.307454318884897
shifted,14,7,2.157769975555549e-05,15.500099396827293
richardson,3,10,4.62379280476189e-06,17.722491818163743
heretofore,6,10,9.24758560952378e-06,16.722491818163743
observant,2,9,3.0825285365079266e-06,18.307454318884897
emerges,4,7,6.165057073015853e-06,17.307454318884897
arden,1,5,1.5412642682539633e-06,19.307454318884897
feversham,1,9,1.5412642682539633e-06,19.307454318884897
heloise,1,7,1.5412642682539633e-06,19.307454318884897
werther,2,7,3.0825285365079266e-06,18.307454318884897
presenter,1,9,1.5412642682539633e-06,19.307454318884897
rationalistic,1,13,1.5412642682539633e-06,19.307454318884897
fragmented,2,10,3.0825285365079266e-06,18.307454318884897
allegoric,2,9,3.0825285365079266e-06,18.307454318884897
varieties,4,9,6.165057073015853e-06,17.307454318884897
mythologies,1,11,1.5412642682539633e-06,19.307454318884897
mythology,2,9,3.0825285365079266e-06,18.307454318884897
architectures,1,13,1.5412642682539633e-06,19.307454318884897
extends,7,7,1.0788849877777744e-05,16.500099396827295
brute,3,5,4.62379280476189e-06,17.722491818163743
immaculate,5,10,7.706321341269817e-06,16.985526223997535
supervened,1,10,1.5412642682539633e-06,19.307454318884897
formulas,10,8,1.5412642682539634e-05,15.985526223997535
imaginings,1,10,1.5412642682539633e-06,19.307454318884897
parables,1,8,1.5412642682539633e-06,19.307454318884897
primal,1,6,1.5412642682539633e-06,19.307454318884897
radiant,6,7,9.24758560952378e-06,16.722491818163743
sacraments,1,10,1.5412642682539633e-06,19.307454318884897
retribution,4,11,6.165057073015853e-06,17.307454318884897
preordainment,1,13,1.5412642682539633e-06,19.307454318884897
covenant,1,8,1.5412642682539633e-06,19.307454318884897
microcosm,1,9,1.5412642682539633e-06,19.307454318884897
conforms,5,8,7.706321341269817e-06,16.985526223997535
chastisement,1,12,1.5412642682539633e-06,19.307454318884897
instruction,13,11,2.0036435487301523e-05,15.607014600743806
transposed,4,10,6.165057073015853e-06,17.307454318884897
oresteia,1,8,1.5412642682539633e-06,19.307454318884897
problematic,1,11,1.5412642682539633e-06,19.307454318884897
catchwords,1,10,1.5412642682539633e-06,19.307454318884897
seers,1,5,1.5412642682539633e-06,19.307454318884897
orpheus,2,7,3.0825285365079266e-06,18.307454318884897
performing,6,10,9.24758560952378e-06,16.722491818163743
chroniclers,1,11,1.5412642682539633e-06,19.307454318884897
inheritors,1,10,1.5412642682539633e-06,19.307454318884897
irremediable,1,12,1.5412642682539633e-06,19.307454318884897
primitivism,1,11,1.5412642682539633e-06,19.307454318884897
blake,6,5,9.24758560952378e-06,16.722491818163743
magi,1,4,1.5412642682539633e-06,19.307454318884897
unacknowledged,1,14,1.5412642682539633e-06,19.307454318884897
sprang,11,6,1.6953906950793596e-05,15.8480227002476
uniting,1,7,1.5412642682539633e-06,19.307454318884897
restoring,5,9,7.706321341269817e-06,16.985526223997535
sophoclean,1,10,1.5412642682539633e-06,19.307454318884897
bayreuth,1,8,1.5412642682539633e-06,19.307454318884897
ibsen,1,5,1.5412642682539633e-06,19.307454318884897
chekhov,2,7,3.0825285365079266e-06,18.307454318884897
motifs,4,6,6.165057073015853e-06,17.307454318884897
goethe,4,6,6.165057073015853e-06,17.307454318884897
perennial,2,9,3.0825285365079266e-06,18.307454318884897
alps,3,4,4.62379280476189e-06,17.722491818163743
emperors,1,8,1.5412642682539633e-06,19.307454318884897
meister,1,7,1.5412642682539633e-06,19.307454318884897
mediterranean,4,13,6.165057073015853e-06,17.307454318884897
glows,1,5,1.5412642682539633e-06,19.307454318884897
torquato,1,8,1.5412642682539633e-06,19.307454318884897
tasso,1,5,1.5412642682539633e-06,19.307454318884897
elegies,1,7,1.5412642682539633e-06,19.307454318884897
flagrant,1,8,1.5412642682539633e-06,19.307454318884897
streaks,6,7,9.24758560952378e-06,16.722491818163743
tempered,1,8,1.5412642682539633e-06,19.307454318884897
wager,3,5,4.62379280476189e-06,17.722491818163743
faust,6,5,9.24758560952378e-06,16.722491818163743
motif,5,5,7.706321341269817e-06,16.985526223997535
troy,2,4,3.0825285365079266e-06,18.307454318884897
faustian,1,8,1.5412642682539633e-06,19.307454318884897
sensual,5,7,7.706321341269817e-06,16.985526223997535
wrest,1,5,1.5412642682539633e-06,19.307454318884897
corruptible,1,11,1.5412642682539633e-06,19.307454318884897
fable,2,5,3.0825285365079266e-06,18.307454318884897
rescuing,1,8,1.5412642682539633e-06,19.307454318884897
menelaus,1,8,1.5412642682539633e-06,19.307454318884897
necromantic,1,11,1.5412642682539633e-06,19.307454318884897
sparta,1,6,1.5412642682539633e-06,19.307454318884897
fusion,9,6,1.387137841428567e-05,16.137529317442585
gesamtkunstwerke,1,16,1.5412642682539633e-06,19.307454318884897
gloucester,7,10,1.0788849877777744e-05,16.500099396827295
elder,8,5,1.2330114146031706e-05,16.307454318884897
recusant,1,8,1.5412642682539633e-06,19.307454318884897
diocese,1,7,1.5412642682539633e-06,19.307454318884897
quiney,25,6,3.853160670634908e-05,14.663598129110174
parsons,2,7,3.0825285365079266e-06,18.307454318884897
greville,18,8,2.774275682857134e-05,15.137529317442585
bailiff,6,7,9.24758560952378e-06,16.722491818163743
sawnders,1,8,1.5412642682539633e-06,19.307454318884897
worshipful,1,10,1.5412642682539633e-06,19.307454318884897
bushell,3,7,4.62379280476189e-06,17.722491818163743
marston,2,7,3.0825285365079266e-06,18.307454318884897
hobday,1,6,1.5412642682539633e-06,19.307454318884897
stratford,7,9,1.0788849877777744e-05,16.500099396827295
glover,1,6,1.5412642682539633e-06,19.307454318884897
elinor,3,6,4.62379280476189e-06,17.722491818163743
adrian,3,6,4.62379280476189e-06,17.722491818163743
pebworth,1,8,1.5412642682539633e-06,19.307454318884897
packwood,1,8,1.5412642682539633e-06,19.307454318884897
bacon,8,5,1.2330114146031706e-05,16.307454318884897
superlative,1,11,1.5412642682539633e-06,19.307454318884897
prodigall,1,9,1.5412642682539633e-06,19.307454318884897
milcote,2,7,3.0825285365079266e-06,18.307454318884897
lodowick,1,8,1.5412642682539633e-06,19.307454318884897
recorder,2,8,3.0825285365079266e-06,18.307454318884897
fulke,3,5,4.62379280476189e-06,17.722491818163743
sturley,11,7,1.6953906950793596e-05,15.8480227002476
aldermen,2,8,3.0825285365079266e-06,18.307454318884897
charter,5,7,7.706321341269817e-06,16.985526223997535
affied,1,6,1.5412642682539633e-06,19.307454318884897
endeavour,1,9,1.5412642682539633e-06,19.307454318884897
prosecuting,3,11,4.62379280476189e-06,17.722491818163743
fittest,1,7,1.5412642682539633e-06,19.307454318884897
shillings,2,9,3.0825285365079266e-06,18.307454318884897
diet,11,4,1.6953906950793596e-05,15.8480227002476
recompence,1,10,1.5412642682539633e-06,19.307454318884897
theare,1,6,1.5412642682539633e-06,19.307454318884897
bi,2,2,3.0825285365079266e-06,18.307454318884897
ed,10,2,1.5412642682539634e-05,15.985526223997535
grev,1,4,1.5412642682539633e-06,19.307454318884897
meanes,2,6,3.0825285365079266e-06,18.307454318884897
knightes,1,8,1.5412642682539633e-06,19.307454318884897
subsedies,1,9,1.5412642682539633e-06,19.307454318884897
wherewith,1,9,1.5412642682539633e-06,19.307454318884897
towne,4,5,6.165057073015853e-06,17.307454318884897
feare,1,5,1.5412642682539633e-06,19.307454318884897
doubte,1,6,1.5412642682539633e-06,19.307454318884897
hable,1,5,1.5412642682539633e-06,19.307454318884897
paie,3,4,4.62379280476189e-06,17.722491818163743
gre,2,3,3.0825285365079266e-06,18.307454318884897
gonne,1,5,1.5412642682539633e-06,19.307454318884897
brestowe,1,8,1.5412642682539633e-06,19.307454318884897
lond,1,4,1.5412642682539633e-06,19.307454318884897
heare,2,5,3.0825285365079266e-06,18.307454318884897
verie,1,5,1.5412642682539633e-06,19.307454318884897
knoweth,1,7,1.5412642682539633e-06,19.307454318884897
estates,5,7,7.706321341269817e-06,16.985526223997535
wil,1,3,1.5412642682539633e-06,19.307454318884897
willinge,1,8,1.5412642682539633e-06,19.307454318884897
ani,2,3,3.0825285365079266e-06,18.307454318884897
warwickshire,1,12,1.5412642682539633e-06,19.307454318884897
combe,1,5,1.5412642682539633e-06,19.307454318884897
fortescue,2,9,3.0825285365079266e-06,18.307454318884897
exchequer,5,9,7.706321341269817e-06,16.985526223997535
discharging,2,11,3.0825285365079266e-06,18.307454318884897
subsidy,1,7,1.5412642682539633e-06,19.307454318884897
imported,2,8,3.0825285365079266e-06,18.307454318884897
countriman,1,10,1.5412642682539633e-06,19.307454318884897
wm,2,2,3.0825285365079266e-06,18.307454318884897
shak,1,4,1.5412642682539633e-06,19.307454318884897
monei,5,5,7.706321341269817e-06,16.985526223997535
wheare,1,6,1.5412642682539633e-06,19.307454318884897
prai,1,4,1.5412642682539633e-06,19.307454318884897
mai,2,3,3.0825285365079266e-06,18.307454318884897
condicions,1,10,1.5412642682539633e-06,19.307454318884897
allso,1,5,1.5412642682539633e-06,19.307454318884897
lease,4,5,6.165057073015853e-06,17.307454318884897
procured,4,8,6.165057073015853e-06,17.307454318884897
presente,1,8,1.5412642682539633e-06,19.307454318884897
obtaine,1,7,1.5412642682539633e-06,19.307454318884897
enlargd,1,7,1.5412642682539633e-06,19.307454318884897
ij,1,2,1.5412642682539633e-06,19.307454318884897
faires,1,6,1.5412642682539633e-06,19.307454318884897
tole,2,4,3.0825285365079266e-06,18.307454318884897
corne,4,5,6.165057073015853e-06,17.307454318884897
bestes,1,6,1.5412642682539633e-06,19.307454318884897
sheepe,1,6,1.5412642682539633e-06,19.307454318884897
valewe,1,6,1.5412642682539633e-06,19.307454318884897
tithes,1,6,1.5412642682539633e-06,19.307454318884897
landes,1,6,1.5412642682539633e-06,19.307454318884897
himselfe,1,8,1.5412642682539633e-06,19.307454318884897
earl,5,4,7.706321341269817e-06,16.985526223997535
burghley,1,8,1.5412642682539633e-06,19.307454318884897
lordship,3,8,4.62379280476189e-06,17.722491818163743
allusion,3,8,4.62379280476189e-06,17.722491818163743
wells,8,5,1.2330114146031706e-05,16.307454318884897
anthony,12,7,1.849517121904756e-05,15.722491818163741
ashley,1,6,1.5412642682539633e-06,19.307454318884897
scrivener,3,9,4.62379280476189e-06,17.722491818163743
gelly,1,5,1.5412642682539633e-06,19.307454318884897
merrick,1,7,1.5412642682539633e-06,19.307454318884897
bearer,3,6,4.62379280476189e-06,17.722491818163743
warys,1,5,1.5412642682539633e-06,19.307454318884897
yow,5,3,7.706321341269817e-06,16.985526223997535
selle,1,5,1.5412642682539633e-06,19.307454318884897
presentlye,1,10,1.5412642682539633e-06,19.307454318884897
profet,1,6,1.5412642682539633e-06,19.307454318884897
yff,2,3,3.0825285365079266e-06,18.307454318884897
bargen,1,6,1.5412642682539633e-06,19.307454318884897
sha,1,3,1.5412642682539633e-06,19.307454318884897
ms,2,2,3.0825285365079266e-06,18.307454318884897
receave,1,7,1.5412642682539633e-06,19.307454318884897
ther,5,4,7.706321341269817e-06,16.985526223997535
brynge,1,6,1.5412642682539633e-06,19.307454318884897
maye,2,4,3.0825285365079266e-06,18.307454318884897
knite,1,5,1.5412642682539633e-06,19.307454318884897
stockynges,1,10,1.5412642682539633e-06,19.307454318884897
ys,1,2,1.5412642682539633e-06,19.307454318884897
gret,1,4,1.5412642682539633e-06,19.307454318884897
byinge,1,6,1.5412642682539633e-06,19.307454318884897
aysshom,1,7,1.5412642682539633e-06,19.307454318884897
wherefore,1,9,1.5412642682539633e-06,19.307454318884897
thynke,1,6,1.5412642682539633e-06,19.307454318884897
doo,1,3,1.5412642682539633e-06,19.307454318884897
bargain,6,7,9.24758560952378e-06,16.722491818163743
schoolboy,2,9,3.0825285365079266e-06,18.307454318884897
copybooks,1,9,1.5412642682539633e-06,19.307454318884897
chartaceos,1,10,1.5412642682539633e-06,19.307454318884897
libellos,1,8,1.5412642682539633e-06,19.307454318884897
apron,7,5,1.0788849877777744e-05,16.500099396827295
hattes,1,6,1.5412642682539633e-06,19.307454318884897
boies,1,5,1.5412642682539633e-06,19.307454318884897
yongst,1,6,1.5412642682539633e-06,19.307454318884897
silke,1,5,1.5412642682539633e-06,19.307454318884897
isabell,1,7,1.5412642682539633e-06,19.307454318884897
bardall,1,7,1.5412642682539633e-06,19.307454318884897
cozen,1,5,1.5412642682539633e-06,19.307454318884897
stepson,1,7,1.5412642682539633e-06,19.307454318884897
bardell,1,7,1.5412642682539633e-06,19.307454318884897
handicraftsman,1,14,1.5412642682539633e-06,19.307454318884897
walford,1,7,1.5412642682539633e-06,19.307454318884897
drapers,2,7,3.0825285365079266e-06,18.307454318884897
deluged,1,7,1.5412642682539633e-06,19.307454318884897
unckle,1,6,1.5412642682539633e-06,19.307454318884897
quyne,1,5,1.5412642682539633e-06,19.307454318884897
requests,6,8,9.24758560952378e-06,16.722491818163743
watling,1,7,1.5412642682539633e-06,19.307454318884897
canning,6,7,9.24758560952378e-06,16.722491818163743
tooke,2,5,3.0825285365079266e-06,18.307454318884897
grevile,1,7,1.5412642682539633e-06,19.307454318884897
ceartaine,1,9,1.5412642682539633e-06,19.307454318884897
beefore,1,7,1.5412642682539633e-06,19.307454318884897
towardes,1,8,1.5412642682539633e-06,19.307454318884897
synce,1,5,1.5412642682539633e-06,19.307454318884897
dessier,1,7,1.5412642682539633e-06,19.307454318884897
mee,5,3,7.706321341269817e-06,16.985526223997535
standeth,1,8,1.5412642682539633e-06,19.307454318884897
uppon,3,5,4.62379280476189e-06,17.722491818163743
paide,1,5,1.5412642682539633e-06,19.307454318884897
peeter,1,6,1.5412642682539633e-06,19.307454318884897
rowswell,1,8,1.5412642682539633e-06,19.307454318884897
lodging,2,7,3.0825285365079266e-06,18.307454318884897
entreat,1,7,1.5412642682539633e-06,19.307454318884897
pray,5,4,7.706321341269817e-06,16.985526223997535
delivre,1,7,1.5412642682539633e-06,19.307454318884897
inclosed,1,8,1.5412642682539633e-06,19.307454318884897
comend,1,6,1.5412642682539633e-06,19.307454318884897
rychard,1,7,1.5412642682539633e-06,19.307454318884897
mytton,1,6,1.5412642682539633e-06,19.307454318884897
whoe,2,4,3.0825285365079266e-06,18.307454318884897
ffreind,1,7,1.5412642682539633e-06,19.307454318884897
burnt,5,5,7.706321341269817e-06,16.985526223997535
myn,1,3,1.5412642682539633e-06,19.307454318884897
resonable,1,9,1.5412642682539633e-06,19.307454318884897
conscionable,1,12,1.5412642682539633e-06,19.307454318884897
hir,1,3,1.5412642682539633e-06,19.307454318884897
maiestie,1,8,1.5412642682539633e-06,19.307454318884897
graunt,1,6,1.5412642682539633e-06,19.307454318884897
twise,1,5,1.5412642682539633e-06,19.307454318884897
expenses,28,8,4.315539951111098e-05,14.500099396827293
mare,16,4,2.4660228292063413e-05,15.307454318884897
thither,1,7,1.5412642682539633e-06,19.307454318884897
homewards,1,9,1.5412642682539633e-06,19.307454318884897
fanshawe,1,8,1.5412642682539633e-06,19.307454318884897
solicitor,3,9,4.62379280476189e-06,17.722491818163743
repay,4,5,6.165057073015853e-06,17.307454318884897
manye,1,5,1.5412642682539633e-06,19.307454318884897
guiftes,1,7,1.5412642682539633e-06,19.307454318884897
myne,1,4,1.5412642682539633e-06,19.307454318884897
owne,1,4,1.5412642682539633e-06,19.307454318884897
cowrtiers,1,9,1.5412642682539633e-06,19.307454318884897
effectinge,1,10,1.5412642682539633e-06,19.307454318884897
suites,1,6,1.5412642682539633e-06,19.307454318884897
hande,3,5,4.62379280476189e-06,17.722491818163743
searching,17,9,2.6201492560317378e-05,15.219991477634558
enclosed,9,8,1.387137841428567e-05,16.137529317442585
bancroft,6,8,9.24758560952378e-06,16.722491818163743
hedges,2,6,3.0825285365079266e-06,18.307454318884897
sued,3,4,4.62379280476189e-06,17.722491818163743
toll,3,4,4.62379280476189e-06,17.722491818163743
coke,4,4,6.165057073015853e-06,17.307454318884897
doorkeeper,1,10,1.5412642682539633e-06,19.307454318884897
access,13,6,2.0036435487301523e-05,15.607014600743806
colde,3,5,4.62379280476189e-06,17.722491818163743
nott,2,4,3.0825285365079266e-06,18.307454318884897
att,2,3,3.0825285365079266e-06,18.307454318884897
leasure,1,7,1.5412642682539633e-06,19.307454318884897
thees,1,5,1.5412642682539633e-06,19.307454318884897
trobles,1,7,1.5412642682539633e-06,19.307454318884897
pynte,1,5,1.5412642682539633e-06,19.307454318884897
muskadell,1,9,1.5412642682539633e-06,19.307454318884897
collecting,10,10,1.5412642682539634e-05,15.985526223997535
husbandry,2,9,3.0825285365079266e-06,18.307454318884897
greate,1,6,1.5412642682539633e-06,19.307454318884897
oathe,1,5,1.5412642682539633e-06,19.307454318884897
thatt,1,5,1.5412642682539633e-06,19.307454318884897
soe,1,3,1.5412642682539633e-06,19.307454318884897
hys,5,3,7.706321341269817e-06,16.985526223997535
sackes,1,6,1.5412642682539633e-06,19.307454318884897
anye,1,4,1.5412642682539633e-06,19.307454318884897
shuld,3,5,4.62379280476189e-06,17.722491818163743
behynde,1,7,1.5412642682539633e-06,19.307454318884897
hym,2,3,3.0825285365079266e-06,18.307454318884897
wycombe,1,7,1.5412642682539633e-06,19.307454318884897
uxbridge,1,8,1.5412642682539633e-06,19.307454318884897
aylesbury,2,9,3.0825285365079266e-06,18.307454318884897
banbury,1,7,1.5412642682539633e-06,19.307454318884897
bayly,1,5,1.5412642682539633e-06,19.307454318884897
edwardes,1,8,1.5412642682539633e-06,19.307454318884897
beinge,2,6,3.0825285365079266e-06,18.307454318884897
hadd,1,4,1.5412642682539633e-06,19.307454318884897
swearinge,1,9,1.5412642682539633e-06,19.307454318884897
townsmen,2,8,3.0825285365079266e-06,18.307454318884897
hytt,1,4,1.5412642682539633e-06,19.307454318884897
shulde,1,6,1.5412642682539633e-06,19.307454318884897
coste,1,5,1.5412642682539633e-06,19.307454318884897
sayed,1,5,1.5412642682539633e-06,19.307454318884897
ether,1,5,1.5412642682539633e-06,19.307454318884897
lorde,1,5,1.5412642682539633e-06,19.307454318884897
anderson,6,8,9.24758560952378e-06,16.722491818163743
countrey,1,8,1.5412642682539633e-06,19.307454318884897
ffortescue,1,10,1.5412642682539633e-06,19.307454318884897
prevaile,1,8,1.5412642682539633e-06,19.307454318884897
sack,8,4,1.2330114146031706e-05,16.307454318884897
claret,2,6,3.0825285365079266e-06,18.307454318884897
bromley,1,7,1.5412642682539633e-06,19.307454318884897
niece,2,5,3.0825285365079266e-06,18.307454318884897
effecte,1,7,1.5412642682539633e-06,19.307454318884897
wynne,1,5,1.5412642682539633e-06,19.307454318884897
sworde,1,6,1.5412642682539633e-06,19.307454318884897
robin,3,5,4.62379280476189e-06,17.722491818163743
whitney,3,7,4.62379280476189e-06,17.722491818163743
abaringe,1,8,1.5412642682539633e-06,19.307454318884897
edw,1,3,1.5412642682539633e-06,19.307454318884897
grevyles,1,8,1.5412642682539633e-06,19.307454318884897
minaces,1,7,1.5412642682539633e-06,19.307454318884897
baileefe,2,8,3.0825285365079266e-06,18.307454318884897
burgesses,1,9,1.5412642682539633e-06,19.307454318884897
stratforde,1,10,1.5412642682539633e-06,19.307454318884897
tyme,2,4,3.0825285365079266e-06,18.307454318884897
ryc,1,3,1.5412642682539633e-06,19.307454318884897
quyney,1,6,1.5412642682539633e-06,19.307454318884897
bayleefe,1,8,1.5412642682539633e-06,19.307454318884897
druncke,2,7,3.0825285365079266e-06,18.307454318884897
braweling,1,9,1.5412642682539633e-06,19.307454318884897
hosts,4,5,6.165057073015853e-06,17.307454318884897
howse,2,5,3.0825285365079266e-06,18.307454318884897
wher,1,4,1.5412642682539633e-06,19.307454318884897
thei,1,4,1.5412642682539633e-06,19.307454318884897
drewe,1,5,1.5412642682539633e-06,19.307454318884897
dagers,1,6,1.5412642682539633e-06,19.307454318884897
hoste,1,5,1.5412642682539633e-06,19.307454318884897
faier,1,5,1.5412642682539633e-06,19.307454318884897
abroade,1,7,1.5412642682539633e-06,19.307454318884897
comminge,1,8,1.5412642682539633e-06,19.307454318884897
hurley,1,6,1.5412642682539633e-06,19.307454318884897
burley,1,6,1.5412642682539633e-06,19.307454318884897
commawnded,1,10,1.5412642682539633e-06,19.307454318884897
prevayle,1,8,1.5412642682539633e-06,19.307454318884897
endevor,1,7,1.5412642682539633e-06,19.307454318884897
sticle,1,6,1.5412642682539633e-06,19.307454318884897
brawle,1,6,1.5412642682539633e-06,19.307454318884897
heade,1,5,1.5412642682539633e-06,19.307454318884897
grevouselye,1,11,1.5412642682539633e-06,19.307454318884897
brooken,1,7,1.5412642682539633e-06,19.307454318884897
nether,1,6,1.5412642682539633e-06,19.307454318884897
hymselfe,1,8,1.5412642682539633e-06,19.307454318884897
punnished,2,9,3.0825285365079266e-06,18.307454318884897
wolde,1,5,1.5412642682539633e-06,19.307454318884897
shewe,1,5,1.5412642682539633e-06,19.307454318884897
turne,1,5,1.5412642682539633e-06,19.307454318884897
awaye,1,5,1.5412642682539633e-06,19.307454318884897
enterteyned,1,11,1.5412642682539633e-06,19.307454318884897
agayne,1,6,1.5412642682539633e-06,19.307454318884897
metals,5,6,7.706321341269817e-06,16.985526223997535
links,4,5,6.165057073015853e-06,17.307454318884897
undertaking,2,11,3.0825285365079266e-06,18.307454318884897
inimical,1,8,1.5412642682539633e-06,19.307454318884897
trifling,1,8,1.5412642682539633e-06,19.307454318884897
pretext,1,7,1.5412642682539633e-06,19.307454318884897
encounters,5,10,7.706321341269817e-06,16.985526223997535
underrate,1,9,1.5412642682539633e-06,19.307454318884897
geographical,10,12,1.5412642682539634e-05,15.985526223997535
preponderating,1,14,1.5412642682539633e-06,19.307454318884897
periclean,1,9,1.5412642682539633e-06,19.307454318884897
attributable,6,12,9.24758560952378e-06,16.722491818163743
conformation,1,12,1.5412642682539633e-06,19.307454318884897
admonishments,1,13,1.5412642682539633e-06,19.307454318884897
soundness,1,9,1.5412642682539633e-06,19.307454318884897
historicism,1,11,1.5412642682539633e-06,19.307454318884897
scanty,3,6,4.62379280476189e-06,17.722491818163743
methodological,3,14,4.62379280476189e-06,17.722491818163743
amateur,4,7,6.165057073015853e-06,17.307454318884897
credulousness,1,13,1.5412642682539633e-06,19.307454318884897
proneness,1,9,1.5412642682539633e-06,19.307454318884897
evidences,1,9,1.5412642682539633e-06,19.307454318884897
unprofessional,1,14,1.5412642682539633e-06,19.307454318884897
credulity,2,9,3.0825285365079266e-06,18.307454318884897
israelite,1,9,1.5412642682539633e-06,19.307454318884897
exodus,3,6,4.62379280476189e-06,17.722491818163743
trustworthy,3,11,4.62379280476189e-06,17.722491818163743
reappraisals,1,12,1.5412642682539633e-06,19.307454318884897
antifundamentalist,1,18,1.5412642682539633e-06,19.307454318884897
substantiate,2,12,3.0825285365079266e-06,18.307454318884897
smacks,1,6,1.5412642682539633e-06,19.307454318884897
propagandist,2,12,3.0825285365079266e-06,18.307454318884897
amateurish,1,10,1.5412642682539633e-06,19.307454318884897
conversely,6,10,9.24758560952378e-06,16.722491818163743
statistics,13,10,2.0036435487301523e-05,15.607014600743806
contradicted,2,12,3.0825285365079266e-06,18.307454318884897
monasteries,2,11,3.0825285365079266e-06,18.307454318884897
